space,time,day,poi,type,root_type,rating,weather,tid,label
40.8091319537860 -74.0020608901978,1111,Tuesday,Burger King,Fast Food Restaurant,Food,5.3,Clouds,21373,768
40.8039649766588 -74.0051346743456,1290,Tuesday,Mark's Homemade Ice Cream,Ice Cream Shop,Food,7.6,Clouds,21373,768
40.8043427110207 -74.0056511371656,1311,Tuesday,The Camizzi Grapevine,Vineyard,Outdoors & Recreation,-1.0,Clouds,21373,768
40.8033819497664 -74.0065291207600,737,Wednesday,Carol Ann Cleaners,Laundry Service,Shop & Service,-1.0,Clouds,21373,768
40.8012272147775 -74.0003028102289,761,Wednesday,James J Braddock North Hudson County Park,Park,Outdoors & Recreation,8.7,Clouds,21373,768
40.8039649766588 -74.0051346743456,798,Wednesday,Mark's Homemade Ice Cream,Ice Cream Shop,Food,7.6,Clouds,21373,768
40.8030584446864 -74.0057773834207,820,Wednesday,Fine Fare,Supermarket,Shop & Service,-1.0,Clouds,21373,768
40.8020420837973 -74.0006327810760,834,Wednesday,Camizzi's Place,Home (private),Residence,-1.0,Clouds,21373,768
40.8020420837973 -74.0006327810760,1173,Wednesday,Camizzi's Place,Home (private),Residence,-1.0,Clouds,21373,768
40.7747231588620 -74.0347314790040,781,Thursday,Columbia Park Center,Shopping Mall,Shop & Service,6.3,Clouds,21373,768
40.7746552923383 -74.0332925319672,787,Thursday,IHOP,Breakfast Spot,Food,7.7,Clouds,21373,768
40.7746034860611 -74.0322000000000,832,Thursday,MyUnique,Thrift / Vintage Store,Shop & Service,7.0,Clouds,21373,768
40.8094453811646 -74.0077310800552,853,Thursday,Town Service Center,Gas Station,Shop & Service,-1.0,Clouds,21373,768
40.8132895494315 -74.0113735198975,959,Thursday,Applebee's Neighborhood Grill & Bar,American Restaurant,Food,5.7,Clouds,21373,768
40.8136110000000 -74.0103210500000,108,Friday,7-Eleven,Convenience Store,Shop & Service,6.6,Clear,21373,768
40.8011246001335 -74.0142488479614,681,Friday,North Bergen High School,High School,Professional & Other Places,-1.0,Clear,21373,768
40.8023541739406 -74.0123994565080,692,Friday,Exxon,Gas Station,Shop & Service,5.9,Clear,21373,768
40.8330995119797 -74.0102148056030,971,Friday,Ridgefield Circle,Bus Station,Travel & Transport,-1.0,Clear,21373,768
40.8764011333333 -74.0859481166667,1001,Friday,Burger King,Fast Food Restaurant,Food,5.1,Clear,21373,768
40.8750680359201 -74.0868905072605,1027,Friday,Kmart,Miscellaneous Shop,Shop & Service,-1.0,Clear,21373,768
40.9563425162631 -74.0690277157403,1092,Friday,Paramus Park Mall,Shopping Mall,Shop & Service,7.3,Clear,21373,768
40.9554326684856 -74.0679788589478,1117,Friday,Gregory's Hallmark,Gift Shop,Shop & Service,5.2,Clear,21373,768
40.9569330000000 -74.0694400000000,1129,Friday,Bath & Body Works,Cosmetics Shop,Shop & Service,6.9,Clear,21373,768
40.8043427110207 -74.0056511371656,1434,Friday,The Camizzi Grapevine,Vineyard,Outdoors & Recreation,-1.0,Clear,21373,768
40.8020420837973 -74.0006327810760,35,Saturday,Camizzi's Place,Home (private),Residence,-1.0,Clear,21373,768
40.8607586045227 -74.1988277435303,534,Saturday,Montclair State University,University,College & University,-1.0,Clear,21373,768
40.8590147959088 -74.2002112957634,542,Saturday,Lot 7,Parking,Professional & Other Places,-1.0,Clear,21373,768
40.8585839532694 -74.2012202739716,565,Saturday,Sprague Field,College Football Field,College & University,-1.0,Clear,21373,768
40.8069422397389 -74.0168178698467,812,Saturday,McDonald's,Fast Food Restaurant,Food,5.8,Clear,21373,768
40.8324669190658 -74.0020473453075,1073,Saturday,American Legion Post #21,Building,Professional & Other Places,-1.0,Clear,21373,768
40.7861215333333 -74.0464621782303,1278,Saturday,Bank Of America,Bank,Shop & Service,6.0,Clear,21373,768
40.7860863528562 -74.0461604218268,1285,Saturday,Harmon Meadow,Shopping Mall,Shop & Service,7.0,Clear,21373,768
40.8092140220248 -74.0020071752707,1384,Saturday,CVS Pharmacy,Pharmacy,Shop & Service,6.1,Clear,21373,768
40.8043427110207 -74.0056511371656,1420,Saturday,The Camizzi Grapevine,Vineyard,Outdoors & Recreation,-1.0,Clear,21373,768
40.7723193781418 -74.0157938003540,707,Sunday,Boulevard East,Scenic Lookout,Outdoors & Recreation,8.3,Clear,21373,768
40.7588385333759 -74.0238404273987,738,Sunday,Sheraton Lincoln Harbor Hotel,Hotel,Travel & Transport,7.5,Clear,21373,768
40.8020420837973 -74.0006327810760,792,Sunday,Camizzi's Place,Home (private),Residence,-1.0,Clear,21373,768
40.7926289275032 -74.0418863296509,1290,Sunday,Walmart Supercenter,Big Box Store,Shop & Service,6.8,Clear,21373,768
40.8043427110207 -74.0056511371656,1423,Sunday,The Camizzi Grapevine,Vineyard,Outdoors & Recreation,-1.0,Clouds,21373,768
40.8023541739406 -74.0123994565080,123,Monday,Exxon,Gas Station,Shop & Service,5.9,Clouds,21374,768
40.8020420837973 -74.0006327810760,135,Monday,Camizzi's Place,Home (private),Residence,-1.0,Clouds,21374,768
40.8012272147775 -74.0003028102289,619,Monday,James J Braddock North Hudson County Park,Park,Outdoors & Recreation,8.7,Clouds,21374,768
40.8059968376642 -73.9977318874645,682,Monday,BP,Gas Station,Shop & Service,6.2,Clouds,21374,768
40.8330995119797 -74.0102148056030,691,Monday,Ridgefield Circle,Bus Station,Travel & Transport,-1.0,Clouds,21374,768
40.9563425162631 -74.0690277157403,712,Monday,Paramus Park Mall,Shopping Mall,Shop & Service,7.3,Clouds,21374,768
40.9564465183561 -74.0688613555358,720,Monday,Dunkin Donuts,Donut Shop,Food,6.3,Clouds,21374,768
40.9559639575860 -74.0683622740440,730,Monday,Disney Store,Toy / Game Store,Shop & Service,-1.0,Clouds,21374,768
40.9564888763106 -74.0687753070967,964,Monday,Paramus Park Fountain,Garden,Outdoors & Recreation,-1.0,Clouds,21374,768
40.9564312268171 -74.0688728286580,969,Monday,Paramus Park Food Court,Food Court,Food,6.7,Clouds,21374,768
40.9564187333333 -74.0688570000000,976,Monday,Subway,Sandwich Place,Food,6.8,Clouds,21374,768
40.9561456958968 -74.0684509277344,994,Monday,Auntie Anne's,Snack Place,Food,6.7,Clouds,21374,768
40.9559984843002 -74.0683278545823,1137,Monday,Paramus Park Parking Lot,Parking,Professional & Other Places,-1.0,Clouds,21374,768
40.8043427110207 -74.0056511371656,1188,Monday,The Camizzi Grapevine,Vineyard,Outdoors & Recreation,-1.0,Rain,21374,768
40.8020420837973 -74.0006327810760,1196,Monday,Camizzi's Place,Home (private),Residence,-1.0,Rain,21374,768
40.8011246001335 -74.0142488479614,782,Tuesday,North Bergen High School,High School,Professional & Other Places,-1.0,Rain,21374,768
40.8023541739406 -74.0123994565080,842,Tuesday,Exxon,Gas Station,Shop & Service,5.9,Rain,21374,768
40.8033819497664 -74.0065291207600,981,Tuesday,Carol Ann Cleaners,Laundry Service,Shop & Service,-1.0,Clouds,21374,768
40.7860863528562 -74.0461604218268,1012,Tuesday,Harmon Meadow,Shopping Mall,Shop & Service,7.0,Clouds,21374,768
40.7913293023563 -74.0514993667603,1020,Tuesday,Kohl's Secaucus,Department Store,Shop & Service,7.3,Clouds,21374,768
40.8043427110207 -74.0056511371656,1062,Tuesday,The Camizzi Grapevine,Vineyard,Outdoors & Recreation,-1.0,Clouds,21374,768
40.7210902366805 -74.0824393082484,1164,Tuesday,Checkers,Fast Food Restaurant,Food,5.7,Clouds,21374,768
40.8165995200000 -74.0028730000000,1298,Tuesday,Dollar Tree,Discount Store,Shop & Service,6.3,Clouds,21374,768
40.8134291126369 -74.0135420858860,1319,Tuesday,Walmart Supercenter,Big Box Store,Shop & Service,6.5,Clouds,21374,768
40.7694623998084 -74.0438138726682,1400,Tuesday,Taco Bell,Fast Food Restaurant,Food,7.4,Clouds,21374,768
40.8402810000000 -73.9982420000000,1437,Tuesday,Legends,Bar,Nightlife Spot,7.0,Clouds,21374,768
40.8069977352103 -74.0161726623774,152,Wednesday,BP,Gas Station,Shop & Service,6.2,Fog,21374,768
40.8012272147775 -74.0003028102289,156,Wednesday,James J Braddock North Hudson County Park,Park,Outdoors & Recreation,8.7,Fog,21374,768
40.8022778485458 -73.9994859695435,167,Wednesday,Hudson County Park Lake,Lake,Outdoors & Recreation,-1.0,Fog,21374,768
40.8043427110207 -74.0056511371656,178,Wednesday,The Camizzi Grapevine,Vineyard,Outdoors & Recreation,-1.0,Fog,21374,768
40.8020420837973 -74.0006327810760,294,Wednesday,Camizzi's Place,Home (private),Residence,-1.0,Rain,21374,768
40.8023541739406 -74.0123994565080,794,Wednesday,Exxon,Gas Station,Shop & Service,5.9,Clouds,21374,768
40.8011246001335 -74.0142488479614,801,Wednesday,North Bergen High School,High School,Professional & Other Places,-1.0,Clouds,21374,768
40.8012272147775 -74.0003028102289,810,Wednesday,James J Braddock North Hudson County Park,Park,Outdoors & Recreation,8.7,Clouds,21374,768
40.8022778485458 -73.9994859695435,836,Wednesday,Hudson County Park Lake,Lake,Outdoors & Recreation,-1.0,Clouds,21374,768
40.8020420837973 -74.0006327810760,969,Wednesday,Camizzi's Place,Home (private),Residence,-1.0,Clouds,21374,768
40.8039649766588 -74.0051346743456,1012,Wednesday,Mark's Homemade Ice Cream,Ice Cream Shop,Food,7.6,Clear,21374,768
40.8043427110207 -74.0056511371656,91,Thursday,The Camizzi Grapevine,Vineyard,Outdoors & Recreation,-1.0,Clouds,21374,768
40.8020420837973 -74.0006327810760,97,Thursday,Camizzi's Place,Home (private),Residence,-1.0,Clouds,21374,768
40.8023541739406 -74.0123994565080,581,Thursday,Exxon,Gas Station,Shop & Service,5.9,Clear,21374,768
40.8012272147775 -74.0003028102289,607,Thursday,James J Braddock North Hudson County Park,Park,Outdoors & Recreation,8.7,Clear,21374,768
40.8022778485458 -73.9994859695435,792,Thursday,Hudson County Park Lake,Lake,Outdoors & Recreation,-1.0,Clear,21374,768
40.8030584446864 -74.0057773834207,818,Thursday,Fine Fare,Supermarket,Shop & Service,-1.0,Clear,21374,768
40.8033173792385 -74.0063524246216,924,Thursday,The Camizzi Car Hold,Parking,Professional & Other Places,-1.0,Clear,21374,768
40.8114381522955 -74.0677964687347,526,Friday,IZOD Center (Meadowlands Arena),Stadium,Arts & Entertainment,6.8,Clear,21374,768
40.8011246001335 -74.0142488479614,959,Friday,North Bergen High School,High School,Professional & Other Places,-1.0,Clear,21374,768
40.8512155742824 -73.9520645141602,998,Friday,George Washington Bridge,Bridge,Outdoors & Recreation,-1.0,Clear,21374,768
40.8282772116192 -73.9265534443904,1134,Friday,Yankee Stadium,Baseball Stadium,Arts & Entertainment,9.2,Clear,21374,768
40.8301386180833 -73.9258756223786,1301,Friday,Yankee Stadium,Baseball Stadium,Arts & Entertainment,9.2,Clear,21374,768
40.8293247090912 -73.9276510477066,1343,Friday,Great Hall,Baseball Stadium,Arts & Entertainment,8.2,Clear,21374,768
40.8512155742824 -73.9520645141602,1389,Friday,George Washington Bridge,Bridge,Outdoors & Recreation,-1.0,Clear,21374,768
40.8023541739406 -74.0123994565080,1416,Friday,Exxon,Gas Station,Shop & Service,5.9,Clear,21374,768
40.7597910000000 -74.0227893571429,2,Saturday,Hi-Tech Billiards,Pool Hall,Arts & Entertainment,-1.0,Clear,21374,768
40.8012272147775 -74.0003028102289,130,Saturday,James J Braddock North Hudson County Park,Park,Outdoors & Recreation,8.7,Clear,21374,768
40.8132895494315 -74.0113735198975,140,Saturday,Applebee's Neighborhood Grill & Bar,American Restaurant,Food,5.7,Clear,21374,768
40.8128348250965 -73.9840793609619,221,Saturday,Edgewater Commons,Shopping Mall,Shop & Service,8.1,Clear,21374,768
40.8186999325416 -74.0013988851112,250,Saturday,McDonald's,Fast Food Restaurant,Food,6.1,Clear,21374,768
40.8020420837973 -74.0006327810760,313,Saturday,Camizzi's Place,Home (private),Residence,-1.0,Clear,21374,768
40.8033819497664 -74.0065291207600,910,Saturday,Carol Ann Cleaners,Laundry Service,Shop & Service,-1.0,Clear,21374,768
40.8304977622507 -74.0932452678680,1084,Saturday,CiCi's Pizza Buffet,Pizza Place,Food,-1.0,Clear,21374,768
40.8186999325416 -74.0013988851112,126,Monday,McDonald's,Fast Food Restaurant,Food,6.1,Clear,21376,768
40.8020420837973 -74.0006327810760,288,Monday,Camizzi's Place,Home (private),Residence,-1.0,Clear,21376,768
40.8012272147775 -74.0003028102289,794,Monday,James J Braddock North Hudson County Park,Park,Outdoors & Recreation,8.7,Clear,21376,768
40.8022778485458 -73.9994859695435,807,Monday,Hudson County Park Lake,Lake,Outdoors & Recreation,-1.0,Clear,21376,768
40.8049381728163 -74.0013070675608,825,Monday,Bruins Stadium,Stadium,Arts & Entertainment,6.7,Clear,21376,768
40.8023541739406 -74.0123994565080,843,Monday,Exxon,Gas Station,Shop & Service,5.9,Clear,21376,768
40.8043427110207 -74.0056511371656,1187,Monday,The Camizzi Grapevine,Vineyard,Outdoors & Recreation,-1.0,Clear,21376,768
40.8128348250965 -73.9840793609619,1399,Monday,Edgewater Commons,Shopping Mall,Shop & Service,8.1,Clear,21376,768
40.8020420837973 -74.0006327810760,152,Tuesday,Camizzi's Place,Home (private),Residence,-1.0,Clear,21376,768
40.8012272147775 -74.0003028102289,726,Tuesday,James J Braddock North Hudson County Park,Park,Outdoors & Recreation,8.7,Clear,21376,768
40.8022778485458 -73.9994859695435,768,Tuesday,Hudson County Park Lake,Lake,Outdoors & Recreation,-1.0,Clear,21376,768
40.8023541739406 -74.0123994565080,820,Tuesday,Exxon,Gas Station,Shop & Service,5.9,Clear,21376,768
40.8043427110207 -74.0056511371656,850,Tuesday,The Camizzi Grapevine,Vineyard,Outdoors & Recreation,-1.0,Clear,21376,768
40.8059968376642 -73.9977318874645,949,Tuesday,BP,Gas Station,Shop & Service,6.2,Clear,21376,768
40.8208035198366 -74.0085433031903,961,Tuesday,Wine & Liquor Depot,Liquor Store,Shop & Service,-1.0,Clear,21376,768
40.8017905629288 -74.0215015411377,994,Tuesday,Target,Big Box Store,Shop & Service,7.8,Clear,21376,768
40.7925477016768 -74.0505337715149,1015,Tuesday,Mill Creek Mall,Shopping Mall,Shop & Service,7.5,Clear,21376,768
40.7860863528562 -74.0461604218268,1018,Tuesday,Harmon Meadow,Shopping Mall,Shop & Service,7.0,Clear,21376,768
40.7913293023563 -74.0514993667603,1026,Tuesday,Kohl's Secaucus,Department Store,Shop & Service,7.3,Clear,21376,768
40.8132895494315 -74.0113735198975,1138,Tuesday,Applebee's Neighborhood Grill & Bar,American Restaurant,Food,5.7,Clear,21376,768
40.8039649766588 -74.0051346743456,1190,Tuesday,Mark's Homemade Ice Cream,Ice Cream Shop,Food,7.6,Clouds,21376,768
40.8020420837973 -74.0006327810760,1200,Tuesday,Camizzi's Place,Home (private),Residence,-1.0,Clouds,21376,768
40.8128348250965 -73.9840793609619,1246,Tuesday,Edgewater Commons,Shopping Mall,Shop & Service,8.1,Clouds,21376,768
40.8130987279918 -73.9846855401993,1253,Tuesday,Starbucks,Coffee Shop,Food,8.1,Clouds,21376,768
40.7710201739254 -74.0181433739134,1316,Tuesday,"Blvd East ""The Block"" NYC View",Scenic Lookout,Outdoors & Recreation,-1.0,Rain,21376,768
40.8134291126369 -74.0135420858860,1369,Tuesday,Walmart Supercenter,Big Box Store,Shop & Service,6.5,Clear,21376,768
40.7694623998084 -74.0438138726682,7,Wednesday,Taco Bell,Fast Food Restaurant,Food,7.4,Clouds,21376,768
40.7929817655447 -73.9980589933925,45,Wednesday,Bank of America,Bank,Shop & Service,6.7,Clouds,21376,768
40.7680901488985 -74.0450727939606,71,Wednesday,Shell,Gas Station,Shop & Service,6.1,Clouds,21376,768
40.8020420837973 -74.0006327810760,100,Wednesday,Camizzi's Place,Home (private),Residence,-1.0,Clouds,21376,768
40.8043427110207 -74.0056511371656,787,Thursday,The Camizzi Grapevine,Vineyard,Outdoors & Recreation,-1.0,Clear,21376,768
40.8094453811646 -74.0077310800552,609,Friday,Town Service Center,Gas Station,Shop & Service,-1.0,Clear,21376,768
40.8081094966135 -74.0026039863789,620,Friday,New Jersey Motor Vehicle Commission,Government Building,Professional & Other Places,-1.0,Clear,21376,768
40.7999557833333 -74.0083512500000,838,Friday,Hudson City Savings Bank,Bank,Shop & Service,-1.0,Clouds,21376,768
40.8011733293450 -74.0148282051086,637,Tuesday,NBHS Back Field,Field,Outdoors & Recreation,-1.0,Clouds,21380,768
40.8006860356192 -74.0148496627808,642,Tuesday,NBHS Field of Dreams,Baseball Field,Outdoors & Recreation,-1.0,Clouds,21380,768
40.8094453811646 -74.0077310800552,692,Tuesday,Town Service Center,Gas Station,Shop & Service,-1.0,Clouds,21380,768
40.8012272147775 -74.0003028102289,776,Tuesday,James J Braddock North Hudson County Park,Park,Outdoors & Recreation,8.7,Clouds,21380,768
40.8022778485458 -73.9994859695435,839,Tuesday,Hudson County Park Lake,Lake,Outdoors & Recreation,-1.0,Clouds,21380,768
40.8029275571367 -74.0001296997070,840,Tuesday,Woodcliff Lake,Lake,Outdoors & Recreation,-1.0,Clouds,21380,768
40.8033058174890 -74.0065348592017,850,Tuesday,Hudson County Park Courts,Basketball Court,Outdoors & Recreation,-1.0,Clouds,21380,768
40.8330995119797 -74.0102148056030,1129,Tuesday,Ridgefield Circle,Bus Station,Travel & Transport,-1.0,Clouds,21380,768
40.8654086842606 -74.0758942488509,1145,Tuesday,Costa Memorial Home,Building,Professional & Other Places,-1.0,Clouds,21380,768
40.8548554341173 -74.0445597227318,1170,Tuesday,McDonald's,Fast Food Restaurant,Food,6.8,Clouds,21380,768
40.8132895494315 -74.0113735198975,1186,Tuesday,Applebee's Neighborhood Grill & Bar,American Restaurant,Food,5.7,Clouds,21380,768
40.8091319537860 -74.0020608901978,1195,Tuesday,Burger King,Fast Food Restaurant,Food,5.3,Clouds,21380,768
40.8121295003539 -74.0054502906790,48,Wednesday,The Camizzi Grapevine,Vineyard,Outdoors & Recreation,-1.0,Clouds,21380,768
40.8247640000000 -73.9841350000000,142,Wednesday,Club House Cafe,Bar,Nightlife Spot,5.4,Clouds,21380,768
40.8020420837973 -74.0006327810760,198,Wednesday,Camizzi's Place,Home (private),Residence,-1.0,Clouds,21380,768
40.8027526799018 -74.0131110001054,480,Wednesday,NBHS Parking Lot,Parking,Professional & Other Places,-1.0,Clear,21380,768
40.8004447422329 -74.0140463316094,497,Wednesday,North Bergen Board of Education,Office,Professional & Other Places,-1.0,Clear,21380,768
40.8011246001335 -74.0142488479614,498,Wednesday,North Bergen High School,High School,Professional & Other Places,-1.0,Clear,21380,768
40.8006860356192 -74.0148496627808,560,Wednesday,NBHS Field of Dreams,Baseball Field,Outdoors & Recreation,-1.0,Clear,21380,768
40.8018392916515 -74.0141201019287,602,Wednesday,NBHS Courts,Basketball Court,Outdoors & Recreation,-1.0,Clear,21380,768
40.8019308571520 -74.0134839856099,675,Wednesday,North Bergen High School,High School,Professional & Other Places,-1.0,Clear,21380,768
40.8014169748664 -74.0143775939941,675,Wednesday,NBHS Auditorium,Concert Hall,Arts & Entertainment,-1.0,Clear,21380,768
40.8121295003539 -74.0054502906790,960,Saturday,The Camizzi Grapevine,Vineyard,Outdoors & Recreation,-1.0,Clear,21380,768
40.8330995119797 -74.0102148056030,1023,Saturday,Ridgefield Circle,Bus Station,Travel & Transport,-1.0,Clear,21380,768
40.9559984843002 -74.0683278545823,1046,Saturday,Paramus Park Parking Lot,Parking,Professional & Other Places,-1.0,Clear,21380,768
40.9563425162631 -74.0690277157403,1047,Saturday,Paramus Park Mall,Shopping Mall,Shop & Service,7.3,Clear,21380,768
40.9559639575860 -74.0683622740440,1055,Saturday,Disney Store,Toy / Game Store,Shop & Service,-1.0,Clear,21380,768
40.9564888763106 -74.0687753070967,1343,Saturday,Paramus Park Fountain,Garden,Outdoors & Recreation,-1.0,Clear,21380,768
40.9658680283859 -74.0741586685181,1346,Saturday,Fashion Center,Shopping Mall,Shop & Service,6.8,Clear,21380,768
40.9665485380261 -74.0758752822876,1354,Saturday,Applebee's Neighborhood Grill & Bar,American Restaurant,Food,6.3,Clear,21380,768
